,date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
77,20200415,OK,2263,26956.0,,194.0,510.0,107.0,,,,1115.0,B,4/15/2020 08:00,2020-04-15T08:00:00Z,04/15 04:00,123.0,510.0,2020-04-15T08:00:00Z,,,,,40,79,871,29219,29219,950,29219,15,22,8f51dc170f9c471cbac3ff4f9cf6f0f27da239bd,0,0,0,0,0,
78,20200414,OK,2184,26085.0,,194.0,488.0,107.0,,,,1060.0,B,4/14/2020 08:00,2020-04-14T08:00:00Z,04/14 04:00,108.0,488.0,2020-04-14T08:00:00Z,,,,,40,115,5295,28269,28269,5410,28269,9,31,7dcd609c1486d13af5d918532d6987e1d073299f,0,0,0,0,0,
79,20200413,OK,2069,20790.0,,383.0,457.0,191.0,,,,865.0,B,4/13/2020 08:00,2020-04-13T08:00:00Z,04/13 04:00,99.0,457.0,2020-04-13T08:00:00Z,,,,,40,99,0,22859,22859,99,22859,3,11,d688a980aa0068257be50b9dc86ddb765aabb04f,0,0,0,0,0,
80,20200412,OK,1970,20790.0,,383.0,446.0,191.0,,,,865.0,B,4/12/2020 08:00,2020-04-12T08:00:00Z,04/12 04:00,96.0,446.0,2020-04-12T08:00:00Z,,,,,40,102,0,22760,22760,102,22760,2,0,7a188fc85d2cb213fbb491a38a70b9fe446f9c99,0,0,0,0,0,
81,20200411,OK,1868,20790.0,,383.0,446.0,191.0,,,,865.0,B,4/11/2020 08:00,2020-04-11T08:00:00Z,04/11 04:00,94.0,446.0,2020-04-11T08:00:00Z,,,,,40,74,420,22658,22658,494,22658,6,18,649e76e8f2a13f7b8968eeec9eb83f3a182ca6c1,0,0,0,0,0,
82,20200410,OK,1794,20370.0,,186.0,428.0,122.0,,,,790.0,B,4/10/2020 08:00,2020-04-10T08:00:00Z,04/10 04:00,88.0,428.0,2020-04-10T08:00:00Z,,,,,40,110,1775,22164,22164,1885,22164,8,13,1dbbf12bbce37d8aeef6396d187aa1510343c9e8,0,0,0,0,0,
83,20200409,OK,1684,18595.0,,188.0,415.0,120.0,,,,686.0,B,4/9/2020 08:00,2020-04-09T08:00:00Z,04/09 04:00,80.0,415.0,2020-04-09T08:00:00Z,,,,,40,160,6774,20279,20279,6934,20279,1,25,f9470e8068a2a050dc694ba1ff5fa2b72d5bec4d,0,0,0,0,0,
84,20200408,OK,1524,11821.0,,188.0,390.0,120.0,,,,686.0,B,4/8/2020 08:00,2020-04-08T08:00:00Z,04/08 04:00,79.0,390.0,2020-04-08T08:00:00Z,,,,,40,52,0,13345,13345,52,13345,12,14,13b2a154a96a1901690ceed71f367391fa9965ff,0,0,0,0,0,
85,20200407,OK,1472,11821.0,,186.0,376.0,137.0,,,,612.0,B,4/7/2020 08:00,2020-04-07T08:00:00Z,04/07 04:00,67.0,376.0,2020-04-07T08:00:00Z,,,,,40,145,10399,13293,13293,10544,13293,16,36,3f0031c4b15d2f9b14f024b0b9cda88ccd17ee2e,0,0,0,0,0,
86,20200406,OK,1327,1422.0,,161.0,340.0,143.0,,,,522.0,B,4/6/2020 08:00,2020-04-06T08:00:00Z,04/06 04:00,51.0,340.0,2020-04-06T08:00:00Z,,,,,40,75,21,2749,2749,96,2749,5,10,f340015144aaf7b1bb149eca9a187344e217c55e,0,0,0,0,0,
87,20200405,OK,1252,1401.0,,,330.0,,,,,,B,4/5/2020 08:00,2020-04-05T08:00:00Z,04/05 04:00,46.0,330.0,2020-04-05T08:00:00Z,,,,,40,93,39,2653,2653,132,2653,4,14,9c49b5c573df071f5e522f52f7c85d950f6bcb7a,0,0,0,0,0,
88,20200404,OK,1159,1362.0,,,316.0,,,,,,B,4/4/2020 08:00,2020-04-04T08:00:00Z,04/04 04:00,42.0,316.0,2020-04-04T08:00:00Z,,,,,40,171,47,2521,2521,218,2521,4,27,981ba3fe67714c908ecef47442172c0b94811c24,0,0,0,0,0,
89,20200403,OK,988,1315.0,,171.0,289.0,123.0,,,,383.0,B,4/3/2020 08:00,2020-04-03T08:00:00Z,04/03 04:00,38.0,289.0,2020-04-03T08:00:00Z,,,,,40,109,50,2303,2303,159,2303,4,32,ca391bd7ab83c3e9d9f8012c4402f2eba4d311d8,0,0,0,0,0,
90,20200402,OK,879,1265.0,,182.0,257.0,144.0,,,,,B,4/1/2020 08:00,2020-04-01T08:00:00Z,04/01 04:00,34.0,257.0,2020-04-01T08:00:00Z,,,,,40,160,17,2144,2144,177,2144,4,38,984c621face9b647560eff8896063309591d21ec,0,0,0,0,0,
91,20200401,OK,719,1248.0,,174.0,219.0,98.0,,,,,B,4/1/2020 08:00,2020-04-01T08:00:00Z,04/01 04:00,30.0,219.0,2020-04-01T08:00:00Z,,,,,40,154,19,1967,1967,173,1967,7,42,ba383e428d52df5df5c49ca01d0603a138a5e85e,0,0,0,0,0,
92,20200331,OK,565,1229.0,,,177.0,83.0,,,,,B,3/31/2020 08:00,2020-03-31T08:00:00Z,03/31 04:00,23.0,177.0,2020-03-31T08:00:00Z,,,,,40,84,22,1794,1794,106,1794,6,24,deb12822fc2eb96098700f3fe84df8cbc0edd0a2,0,0,0,0,0,
93,20200330,OK,481,1207.0,,,153.0,103.0,,,,,B,3/30/2020 08:00,2020-03-30T08:00:00Z,03/30 04:00,17.0,153.0,2020-03-30T08:00:00Z,,,,,40,52,2,1688,1688,54,1688,1,13,48c7be86c514827ce2011fc611282d15e49c7bc7,0,0,0,0,0,
94,20200329,OK,429,1205.0,,,140.0,,,,,,A,3/29/2020 08:00,2020-03-29T08:00:00Z,03/29 04:00,16.0,140.0,2020-03-29T08:00:00Z,,,,,40,52,25,1634,1634,77,1634,1,14,07a29ac8bd477f3c39d298148bf4fa1185ff73e2,0,0,0,0,0,
95,20200328,OK,377,1180.0,,,126.0,,,,,,A,3/27/2020 08:00,2020-03-27T08:00:00Z,03/27 04:00,15.0,126.0,2020-03-27T08:00:00Z,,,,,40,55,96,1557,1557,151,1557,7,21,af06835768172950351c26a6e9cbce90cd8432c9,0,0,0,0,0,
96,20200327,OK,322,1084.0,,,105.0,,,,,,A,3/27/2020 08:00,2020-03-27T08:00:00Z,03/27 04:00,8.0,105.0,2020-03-27T08:00:00Z,,,,,40,74,126,1406,1406,200,1406,1,19,2b184e39f9625e4e81674d2e178c10b4c8e7aede,0,0,0,0,0,
97,20200326,OK,248,958.0,,,86.0,,,,,,A,3/26/2020 08:00,2020-03-26T08:00:00Z,03/26 04:00,7.0,86.0,2020-03-26T08:00:00Z,,,,,40,84,153,1206,1206,237,1206,2,27,c8b32e5bb1cbdaa7efda2ca854f21dab4d26797b,0,0,0,0,0,
98,20200325,OK,164,805.0,,,59.0,,,,,,A,3/25/2020 08:00,2020-03-25T08:00:00Z,03/25 04:00,5.0,59.0,2020-03-25T08:00:00Z,,,,,40,58,70,969,969,128,969,2,34,8855bc80fe19a9d48b705aa4504a50bd98ccdba4,0,0,0,0,0,
99,20200324,OK,106,735.0,,,25.0,,,,,,A,3/24/2020 08:00,2020-03-24T08:00:00Z,03/24 04:00,3.0,25.0,2020-03-24T08:00:00Z,,,,,40,25,41,841,841,66,841,1,10,af33eb832fe08118063473620d16a4b90d741a10,0,0,0,0,0,
100,20200323,OK,81,694.0,102.0,,15.0,,,,,,A,3/23/2020 08:00,2020-03-23T08:00:00Z,03/23 04:00,2.0,15.0,2020-03-23T08:00:00Z,,,,,40,14,25,877,775,39,775,0,4,21aa75c9d137518491cfe1c86efe47519c7bd9cf,0,0,0,0,0,
101,20200322,OK,67,669.0,102.0,,11.0,,,,,,,3/22/2020 08:00,2020-03-22T08:00:00Z,03/22 04:00,2.0,11.0,2020-03-22T08:00:00Z,,,,,40,14,109,838,736,123,736,1,1,c7098e498841e545edd73317863a15372b733555,0,0,0,0,0,
102,20200321,OK,53,560.0,144.0,,10.0,,,,,,,3/21/2020 08:00,2020-03-21T08:00:00Z,03/21 04:00,1.0,10.0,2020-03-21T08:00:00Z,,,,,40,4,22,757,613,26,613,0,10,952679374147e1e15258161dcbbdb2f71ec212ab,0,0,0,0,0,
103,20200320,OK,49,538.0,374.0,,,,,,,,,3/20/2020 08:00,2020-03-20T08:00:00Z,03/20 04:00,1.0,,2020-03-20T08:00:00Z,,,,,40,5,72,961,587,77,587,0,0,6e3d4a0a41a8f936ad6d2f430f28e1b13d358a0b,0,0,0,0,0,
104,20200319,OK,44,466.0,250.0,,,,,,,,,3/19/2020 13:00,2020-03-19T13:00:00Z,03/19 09:00,1.0,,2020-03-19T13:00:00Z,,,,,40,15,88,760,510,103,510,1,0,43d04dd09385ffb1a2f1a05dc4064cacf34816c0,0,0,0,0,0,
105,20200318,OK,29,378.0,110.0,,,,,,,,,3/18/2020 08:00,2020-03-18T08:00:00Z,03/18 04:00,,,2020-03-18T08:00:00Z,,,,,40,12,131,517,407,143,407,0,0,c43749ee0e297b740f8e34c30b7dac6cba604388,0,0,0,0,0,
106,20200317,OK,17,247.0,82.0,,,,,,,,,3/17/2020 09:15,2020-03-17T09:15:00Z,03/17 05:15,,,2020-03-17T09:15:00Z,,,,,40,7,73,346,264,80,264,0,0,e6e97767d726da9409adc7a9400b9fbb3fb6ed3d,0,0,0,0,0,
107,20200316,OK,10,174.0,29.0,,,,,,,,,3/16/2020 15:37,2020-03-16T15:37:00Z,03/16 11:37,,,2020-03-16T15:37:00Z,,,,,40,1,56,213,184,57,184,0,0,92ff17fc10bc0977ad00ed342ae21601cb86ee9a,0,0,0,0,0,
108,20200315,OK,9,118.0,12.0,,,,,,,,,3/15/2020 12:15,2020-03-15T12:15:00Z,03/15 08:15,,,2020-03-15T12:15:00Z,,,,,40,5,82,139,127,87,127,0,0,3fcdcbb6c2f3ce388385502b0f4d86fdf9a68b1d,0,0,0,0,0,
109,20200314,OK,4,36.0,37.0,,,,,,,,,3/13/2020 22:30,2020-03-13T22:30:00Z,03/13 18:30,,,2020-03-13T22:30:00Z,,,,,40,1,0,77,40,1,40,0,0,c051f5e9926a1b64351c1bae8bc148319cfc0923,0,0,0,0,0,
110,20200313,OK,3,36.0,37.0,,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,,,2020-03-13T00:00:00Z,,,,,40,0,0,76,39,0,39,0,0,d01d3b14154dc5e6df0add1b7b2f214c012d471f,0,0,0,0,0,
111,20200312,OK,3,36.0,4.0,,,,,,,,,3/11/2020 00:00,2020-03-11T00:00:00Z,03/10 20:00,,,2020-03-11T00:00:00Z,,,,,40,1,21,43,39,22,39,0,0,966dbf313f0317a326be96733786b42a807de90b,0,0,0,0,0,
112,20200311,OK,2,15.0,11.0,,,,,,,,,,,,,,,,,,,40,0,0,28,17,0,17,0,0,1faadafcc86f5e5f8bc849f1e1864b248c5e1bfc,0,0,0,0,0,
113,20200310,OK,2,15.0,11.0,,,,,,,,,,,,,,,,,,,40,1,7,28,17,8,17,0,0,b17dfa75c53783824273b9c131d044942dff8cbb,0,0,0,0,0,
114,20200309,OK,1,8.0,10.0,,,,,,,,,,,,,,,,,,,40,0,0,19,9,0,9,0,0,cbde0e13c99b858fe5894398e2b3131b1518a4eb,0,0,0,0,0,
115,20200308,OK,1,8.0,2.0,,,,,,,,,,,,,,,,,,,40,0,8,11,9,8,9,0,0,442042745d971aee7e301bc1b49925baab650323,0,0,0,0,0,
116,20200307,OK,1,,,,,,,,,,,,,,,,,,,,,40,0,0,1,1,0,1,0,0,1bdb68d174355b64d13347310ae5d58c35584dde,0,0,0,0,0,
